,Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,target
45127,31.0,30000.82,2213.068333333333,8,7,32,5.0,10,14.0,17.4,15.0,1395.17,29.438698421133108,6.167,80.4776916420105,153.092,247.737,0
12953,17.0,60877.17,5218.0975,6,8,27,8.0,46,16.0,8.82,13.0,1300.13,34.63608746731883,18.25,272.80916948372084,105.795,403.205,0
57331,31.0,18005.41,1213.450833333333,3,9,33,3.0,17,9.0,13.45,15.0,2564.51,33.29001749252153,13.5,36.34786743084604,90.335,264.662,1
30522,52.0,16257.915,1435.82625,3,7,2,0.0,24,17.0,4.03,3.0,1452.65,38.47439227439807,21.75,0.0,107.467,326.116,1
24957,26.0,34693.86,2718.155,1,5,3,-100.0,10,4.0,10.99,7.0,1400.6,41.17284518533951,28.0,16.78352527508867,182.542,362.49,1
35910,44.0,64794.64,5665.553333333332,7,5,31,5.0,61,20.0,4.35,12.0,2080.18,36.85904638433774,17.167,267.9417565939497,220.784,347.829,1
37781,24.0,36641.86,3008.488333333333,6,6,15,2.0,25,19.0,10.23,7.0,1467.95,34.39601373817775,29.75,37.41635945922898,79.774,453.658,1
9601,54.0,32985.87,2928.8225,2,5,4559,0.0,15,10.0,6.17,3.0,1048.34,30.62717447935753,33.0,0.0,73.588,459.295,2
58855,18.0,42519.57,3734.2975,9,9,26,8.0,42,24.0,24.1,8.0,2703.93,37.95562162431886,7.667,238.32688143378715,61.067,324.036,1
60410,14.0,16697.83,3093.745000000001,10,8,19,7.0,32,19.0,16.88,8.0,2514.35,35.175726303977264,11.333,67.60115189277269,93.712,294.936,0
31262,15.0,31785.1,2410.758333333333,7,9,27,9.0,48,13.0,27.75,7.0,4399.44,30.300605719637407,8.417,178.77415955675656,311.875,40.427,1
18309,36.0,19944.35,1819.0291666666665,8,9,30,5.0,22,19.0,11.7,7.0,2153.35,32.13182235634229,14.0,44.33687368987093,11.808,365.758,1
23028,16.0,59662.98,4777.915,7,4,16,3.0,24,8.0,12.59,6.0,634.86,39.77158465225378,18.25,85.60171470621269,79.204,552.986,1
55482,48.0,59861.2,4847.433333333333,3,4,6,4.0,23,8.0,13.04,3.0,511.5,25.974806082247408,29.25,157.3423557694311,263.452,353.948,1
42768,28.0,9434.835,903.23625,7,10,34,5.0,52,28.0,7.28,11.0,1602.76,35.174185063159015,12.917,33.32959889948093,100.2,246.794,1
43759,26.0,9166.465,517.8720833333333,9,5,22,3.0,15,20.0,15.76,12.0,1943.21,24.60541962924759,12.917,21.38599661872784,44.264,276.138,0
36913,20.0,35699.53,2864.960833333333,6,5,13,0.0,27,13.0,7.23,5.0,397.35,35.544642753300245,30.417,0.0,268.071,308.425,1
55221,44.0,86865.84,7479.82,4,7,11,4.0,15,7.0,4.0,4.0,469.39,33.57657440327158,24.167,282.0481916829761,176.927,539.007,0
60996,34.0,26408.13,2146.6775,4,6,19,6.0,22,7.0,23.42,5.0,65.19,31.952506016104785,6.083,73.56097912678699,105.265,305.842,1
19702,30.0,37550.74,2930.228333333333,0,5,9,2.0,14,0.0,7.96,0.0,417.92,33.7080161900096,22.833,61.35582984460184,116.278,375.389,2
19231,25.0,136747.8,11484.65,4,3,6,2.0,8,11.0,7.11,2.0,37.75,27.181917664823988,33.333,135.76378163154462,918.025,374.676,2
28551,29.0,23631.2,1892.2666666666669,4,4,18,3.0,16,14.0,11.7,1.0,903.96,36.8970439400437,27.25,34.30784054617522,154.887,280.032,1
61965,44.0,67413.2,5824.766666666666,9,10,16,4.0,50,9.0,16.18,12.0,1663.58,32.817821650334984,13.25,178.85076212191186,39.303,604.323,0
39999,30.0,43894.24,3093.745000000001,4,7,16,4.0,6,14.0,12.69,3.0,1422.84,25.56312960824401,32.667,142.96344781536104,47.204,418.918,1
47201,43.0,33029.66,2766.471666666667,8,10,18,4.0,43,15.0,23.66,11.0,2000.96,35.63512833717522,16.833,76.87655994683209,115.716,334.054,0
295,16.0,29469.98,2227.8316666666665,7,7,24,5.0,53,21.0,26.94,11.0,3421.66,32.96295024281038,13.75,69.68545857227979,24.066,379.032,0
1644,46.0,142170.12,11584.51,3,4,8,2.0,3,1.0,2.58,3.0,282.56,23.98679114614724,24.583,183.75951310113632,772.916,481.776,2
51014,22.0,121238.4,9984.2,2,7,1,1.0,7,6.0,6.64,2.0,1160.07,36.20099662695254,16.167,92.00512576037688,121.629,1024.786,1
21059,50.0,29964.04,2420.0033333333336,6,3,12,3.0,11,13.0,3.73,4.0,116.39,36.825840873605706,33.167,62.50583929651015,135.926,334.772,1
25818,30.0,117724.16,9778.346666666666,1,5,10,2.0,10,8.0,10.26,5.0,560.8,27.87744536187548,15.917,156.37487624479274,328.076,743.383,2
58055,41.0,21380.065,2005.672083333333,2,2,5,3.0,0,1.0,1.79,2.0,764.08,31.02205014053241,24.25,30.57084864529907,74.139,375.858,1
13807,19.0,40009.74,3552.145,3,6,15,4.0,7,11.0,9.12,6.0,1372.21,39.79532494921342,21.5,126.79792350250727,67.416,411.001,1
47387,26.0,26649.48,2040.79,4,6,4,4.0,29,19.0,11.49,4.0,496.59,31.966822498493773,23.833,73.10945320729726,191.93,229.039,0
5024,47.0,31557.73,2877.810833333333,0,5,6,2.0,10,12.0,4.55,1732.0,1323.96,41.68760195490157,18.25,28.793688487099576,55.218,453.77,0
28717,31.0,35520.48,2697.0400000000004,3,5,4,0.0,8,11.0,4.63,6.0,994.53,39.27881873476672,32.833,0.0,297.81,261.894,2
67702,48.0,38650.73,2983.894166666667,1,1,11,0.0,6,7.0,3.91,3.0,1189.97,23.42018573092136,16.833,0.0,60.931,477.459,2
49852,24.0,38049.96,3132.83,7,8,28,8.0,42,14.0,2.07,7.0,3143.12,25.04737917444028,5.75,175.1553164754795,76.677,311.451,0
26386,30.0,35989.5,3093.745000000001,7,6,26,7.0,14,20.0,1.66,9.0,1754.71,24.34714848966388,8.75,184.38519302931,85.54,293.987,1
65546,21.0,38007.66,3320.3050000000007,6,6,10,-100.0,25,8.0,12.57,7.0,842.4,32.767992103967714,6.833,181.4640125299172,72.674,317.892,1
7182,32.0,41655.16,3743.263333333334,3,4,5,2.0,29,17.0,5.72,4.0,1240.64,24.928829458535343,18.25,66.91250933776806,155.047,442.367,1
48964,43.0,98112.03,8417.002499999999,2,5,4,3.0,1,5.0,9.4,1.0,579.47,39.3961433393842,31.417,197.32205198730452,97.072,787.306,2
1059,19.0,7441.295,873.1079166666667,5,8,33,6.0,17,14.0,11.12,10.0,2569.3,35.34160911542255,5.833,25.41874322024093,38.814,313.078,1
11398,49.0,16523.745,3093.745000000001,1,4,1,4.0,9,8.0,10.06,4.0,455.49,29.66596101846377,25.833,52.216169090547005,41.051,308.431,2
28189,53.0,20830.8,1867.9,8,3,19,1.0,17,16.0,11.67,2.0,449.39,34.512623410263515,30.667,12.389966604859524,44.669,379.731,1
65147,52.0,27759.32,3093.745000000001,8,6,9,1.0,14,10.0,11.35,0.0,245.3,23.460228648070675,24.083,15.548726339025675,52.762,423.617,1
41025,22.0,55188.52,4876.043333333333,5,4,8,0.0,31,16.0,5.84,2.0,299.91,24.520890742747387,21.333,0.0,396.267,381.337,1
69352,35.0,69240.72,3093.745000000001,7,9,24,9.0,22,23.0,9.86,12.0,3562.24,31.169901798201103,1.917,71913.0,52.156,338.4,0
22764,14.0,7912.96,751.4133333333333,7,6,22,3.0,34,23.0,1.76,9.0,2352.07,32.90206728510564,7.0,12.9563885942534,18.074,294.111,0
25590,33.0,16706.97,1364.2475000000004,6,7,28,7.0,44,18.0,6.56,11.0,3987.25,30.299197872925127,11.167,70.36748553061265,162.008,194.049,0
17296,31.0,9265.495,749.1245833333335,10,9,24,9.0,45,16.0,29.66,6.0,4301.98,26.13410635397021,10.75,55.496465526855424,13.654,265.762,1
22107,45.0,135445.2,11415.1,5,4,17,3.0,22,17.0,19.4,4.0,654.81,40.58561995492799,7.083,222.9189043007948,830.081,358.51,0
46020,31.0,20625.07,1619.7558333333334,10,10,32,3.0,23,22.0,16.31,7.0,2341.96,24.667111650454736,13.917,38.96318830251739,139.048,263.964,1
43013,31.0,52256.67,4322.7225,10,5,21,3.0,60,14.0,19.69,8.0,2109.67,40.76045284795924,9.0,82.84402265818778,138.756,490.672,0
56056,43.0,93529.05,7775.087499999999,5,4,17,2.0,20,9.0,8.33,5.0,757.74,33.159176395662264,19.25,122.84071771887484,294.754,609.914,1
35555,47.0,17766.93,1219.5775,5,6,11,1.0,12,0.0,8.56,2.0,195.48,24.059093661033486,30.417,9.712735562935295,66.687,335.558,1
31164,31.0,81008.58,3093.745000000001,8,6,5,0.0,18,17.0,8.34,3.0,249.08,42.79081164652055,22.917,56184.0,51.323,861.548,1
58304,21.0,34334.9,3093.745000000001,5,6,8,3.0,8,1.0,5.58,1.0,1094.04,37.87735230131455,26.417,74.34709939528702,123.91,361.667,0
15611,40.0,19436.28,1640.6899999999996,5,5,16,5.0,18,12.0,17.59,9.0,1819.46,37.33418766161292,15.5,80.27057495503294,30.718,293.081,2
1359,37.0,10025.2,3093.745000000001,10,10,21,7.0,23,14.0,16.88,12.0,1409.58,33.96409431796656,15.833,41.43157633631988,145.684,211.828,0
36076,17.0,61266.63,5296.5525,4,6,15,2.0,13,13.0,14.45,12.0,570.58,36.83185916505046,9.75,74.69387361398931,89.579,615.382,1
53269,31.0,82995.82,7092.318333333334,2,2,10,-100.0,9,10.0,-0.95,1468.0,1424.11,30.488130467006755,27.667,87.41803795286434,135.926,734.129,2
37605,48.0,11458.24,3093.745000000001,4,7,13,3.0,21,16.0,4.01,8.0,1227.03,22.37069973057756,33.083,20.89483924870317,135.926,300.145,1
22467,16.0,15974.84,1159.0721406981395,8,6,23,9.0,28,14.0,5.91,6.0,2234.61,25.50848797850596,17.667,180.85578699080804,162.85,169.082,0
62061,43.0,150625.48,12336.123333333337,4,5,12,2.0,9,3.0,12.36,7.0,898.13,34.98116966065325,25.583,169.08397078710755,919.884,434.644,2
48542,25.0,26921.13,3093.745000000001,5,7,17,4.0,23,20.0,3.01,4.0,124.1,38.7850986867093,22.917,72.52834994093466,266.605,165.909,1
33018,32.0,89477.92,7405.493333333333,1,4,7,0.0,10,6.0,7.89,7.0,1176.75,35.633964557087864,15.583,0.0,274.967,715.583,1
28888,22.0,16594.51,3093.745000000001,9,8,18,8.0,15,18.0,2.54,10.0,3345.56,27.4598603135267,9.917,68.24889082965849,29.915,316.124,0
8811,18.0,49233.0,3093.745000000001,10,10,21,6.0,39,18.0,26.98,8.0,4082.37,33.560089817082066,2.333,227.4483414914017,65.07,353.257,1
15486,29.0,17187.27,1589.2725,10,7,24,8.0,54,15.0,7.79,8.0,4962.25,31.46433492234283,4.917,90.56454168926052,165.916,192.447,0
23953,42.0,34192.02,2824.335,1,1,8,3.0,9,0.0,5.91,2.0,178.65,37.36220311404281,29.917,61.64205859402002,315.444,195.347,1
8458,22.0,27347.9,3093.745000000001,8,3,7,1.0,15,9.0,12.54,6.0,1274.89,29.13563826481718,12.417,13.306162533255351,168.211,338.482,1
22689,45.0,40838.93,3440.244166666667,2,2,4,4.0,8,15.0,3.52,3.0,475.65,32.45426717488267,28.5,95.1253107349487,100.245,398.654,2
46353,40.0,10897.385,1029.1154166666663,5,6,16,2.0,15,18.0,17.66,2.0,401.56,34.35461727105905,15.417,12.985338660286804,29.98,339.946,1
18519,16.0,64159.53,3093.745000000001,8,6,8,6.0,12,12.0,19.9,10.0,795.79,33.40041927267741,12.5,250.4172459569628,177.901,358.444,1
49092,46.0,37731.42,3206.285,1,6,6,0.0,24,7.0,9.33,5.0,1204.17,33.7933455204377,20.25,0.0,154.613,426.015,1
66878,20.0,12928.24,3093.745000000001,7,6,11,0.0,8,18.0,9.4,0.0,1057.29,25.75787677900584,32.917,0.0,77.89,313.346,2
57594,16.0,19462.47,1920.8725,7,7,28,6.0,56,20.0,1.96,8.0,2211.05,40.01956112939713,17.333,60.80130551993776,59.226,322.06,1
59928,35.0,54352.23,3093.745000000001,10,8,33,9.0,62,19.0,25.55,7.0,4041.9,26.37981512793192,4.167,395.3413185081057,60.999,242.995,1
11302,22.0,15652.99,1318.4158333333332,1,5,5,1.0,15,8.0,10.86,2.0,37.63,29.55513558437677,18.25,10.822469005905187,94.467,306.552,2
42695,30.0,75402.52,6221.543333333334,2,4,3,3.0,0,5.0,4.46,2.0,725.97,27.77499062373061,18.25,177.20890517199416,69.717,615.229,2
10805,38.0,59759.68,5062.973333333333,10,6,19,6.0,18,19.0,23.04,9.0,3676.39,31.94583131267256,18.25,243.2266636037808,135.926,399.863,1
66192,20.0,99161.82,8055.4850000000015,3,6,8,0.0,7,12.0,1.83,3.0,1159.42,31.45810772657964,26.25,0.0,109.029,936.519,2
61988,41.0,73366.36,5950.863333333334,8,9,27,8.0,53,16.0,23.68,11.0,4029.36,26.15377525265264,5.167,285.3685402526143,187.083,372.635,2
51719,41.0,17893.36,1630.1133333333337,4,4,7,2.0,30,17.0,19.41,11.0,2405.5,22.8956090580441,18.0,27.73646464314185,114.847,310.428,1
42993,21.0,14475.63,1092.3025,7,7,10,2.0,13,11.0,19.97,7.0,1695.75,35.504413365784146,18.25,15.777018150811903,145.253,238.2,0
32303,39.0,44826.54,3953.545,2,3,10,0.0,25,9.0,2.52,6.0,952.04,30.369770712961888,29.0,0.0,157.712,487.642,1
38702,39.0,38095.16,3387.596666666667,9,6,25,2.0,26,15.0,8.62,13.0,2695.77,25.055007490066927,18.25,59.76101723177779,72.87,446.129,0
22076,36.0,19078.52,1697.8766666666668,9,5,34,6.0,57,14.0,30.39,9.0,2982.66,38.14730101648188,10.417,83.35605779193443,104.14,252.291,1
34661,36.0,9828.82,653.0683333333333,9,9,25,8.0,13,18.0,5.36,12.0,3418.15,27.53715794437528,3.667,33.725365775123194,73.943,247.639,0
29728,20.0,35793.61,2982.800833333333,7,6,18,1.0,21,15.0,12.06,4.0,720.19,36.141788984511216,20.917,28.212690435326863,208.921,351.147,1
4919,52.0,20871.42,1522.285,2,2,2,3.0,13,2.0,9.87,4.0,1177.09,26.00265790754206,17.5,51.12851899500748,35.449,325.651,1
60349,30.0,56784.54,4948.045,8,5,17,4.0,14,17.0,8.56,3.0,234.96,28.88023989472037,16.75,146.67672867210453,402.493,235.634,1
54586,37.0,56227.47,4558.6225,8,8,22,5.0,62,23.0,24.58,12.0,2557.06,36.108752533271606,11.5,196.6202025202908,185.423,363.819,1
4921,43.0,30257.02,2605.418333333333,10,6,3314,-100.0,51,20.0,13.83,9.0,2437.84,28.11779862259888,18.167,78.0890053077879,105.448,367.005,0
22714,25.0,70897.32,3093.745000000001,7,8,23,7.0,34,19.0,29.02,13.0,3657.73,29.69707091377341,13.25,268.8336032794297,10000.0,147.59,1
34771,46.0,85432.84,3093.745000000001,5,4,16,1.0,9,8.0,4.62,3.0,295.87,33.61755304689088,32.667,41.122890251048936,457.782,519.036,1
44287,23.0,20172.2,1612.9874843239236,8,7,3213,-100.0,23,16.0,6.03,0.0,778.09,31.12292935790225,24.333,105.29178371367176,10000.0,272.837,1
11188,28.0,95099.7,7950.975000000001,6,7,12,4.0,9,15.0,7.14,4.0,210.86,28.857876757686387,29.417,217.3714876353516,468.359,369.367,1
65094,33.0,56539.04,4780.586666666667,7,6,16,6.0,35,23.0,8.42,6.0,1857.21,36.18996041791312,19.583,231.3082239929473,123.38,373.371,0
61964,44.0,67413.2,5824.766666666666,9,10,16,-100.0,47,11.0,11.18,12.0,1663.58,37.18748615503365,13.167,178.85076212191186,125.129,518.497,0
61668,38.0,21585.13,1525.7608333333335,7,4,17,4.0,25,23.0,15.55,4.0,83.55,24.93267248160669,17.25,67.60250044352797,173.196,201.778,1
123,30.0,31993.78,2942.148333333333,6,6,7,2.0,8,14.0,6.28,1.0,818.22,34.15826211876792,17.083,45.14129822463578,152.452,376.621,1
67301,35.0,20063.56,1832.963333333333,6,9,30,6.0,13,14.0,10.15,11.0,2633.67,26.035314688848057,19.083,95.00261090428724,140.034,218.26,1
51746,36.0,73606.16,5852.846666666667,3,7,17,6.0,22,12.0,9.06,12.0,1707.18,34.939094796058555,10.75,330.7686287572298,394.994,119.522,0
10898,28.0,20297.91,1785.4925,8,8,21,4.0,33,24.0,10.83,11.0,1873.81,38.41613506922023,18.333,48.7309302250652,41.561,338.258,1
21535,39.0,48518.88,4213.24,7,9,25,5.0,14,14.0,3.48,11.0,3771.66,29.792138720486733,12.917,117.95045246540958,90.598,452.776,1
11223,27.0,41160.86,3371.0716666666667,6,9,18,3.0,38,21.0,2.55,8.0,1972.69,37.642934554746326,11.417,76.21663041959127,291.848,259.042,0
41747,34.0,17945.77,1349.4808333333333,6,8,23,9.0,54,17.0,22.54,13.0,4496.04,29.046358122212144,13.0,108.45882767501008,10000.0,188.283,0
55996,25.0,20355.23,1978.269166666667,8,3,15,6.0,15,13.0,14.73,4.0,575.92,32.230515062485075,18.25,59.28691589122695,165.612,262.928,1
28561,38.0,16099.62,1111.635,4,7,14,0.0,12,8.0,6.14,5.0,1042.78,28.409505155262195,8.333,0.0,39.162,342.001,1
11029,55.0,144901.76,3093.745000000001,4,7,10,2.0,12,8.0,7.94,4.0,1365.04,45.26296590347358,26.083,170.77860550495134,10000.0,1130.916,2
28694,30.0,37313.32,3045.443333333333,7,8,32,6.0,28,14.0,9.4,11.0,4919.69,27.6414736126368,10.667,170.65189779569494,66.59,317.302,0
16776,36.0,34884.34,2633.028333333333,8,4,30,4.0,10,14.0,7.52,10.0,2162.63,34.48838458518816,14.333,43028.0,76.453,399.813,0
39049,34.0,58166.6,5117.216666666666,6,8,28,9.0,22,17.0,29.19,9.0,3331.54,37.18613037674867,8.167,319.1136390091478,58.177,384.431,0
15572,42.0,16524.395,1645.0329166666668,5,5,20,4.0,22,19.0,11.65,3.0,988.27,39.3508115513381,25.917,44.23685735774106,36.137,324.129,2
15385,43.0,63539.56,4996.963333333333,8,7,15,2.0,22,15.0,2.03,10.0,2638.22,25.228254591918745,16.417,60.66704901520035,99.946,589.083,0
11464,19.0,54695.22,4754.935,10,8,24,7.0,51,16.0,8.88,10.0,2667.13,27.28570252551829,16.75,199.87202414608043,217.567,328.054,0
68283,21.0,59102.91,4975.2425,8,8,34,7.0,54,14.0,18.48,11.0,3847.48,28.995822695592235,18.25,284.40446981296964,175.237,287.883,0
50218,20.0,17951.715,1410.97625,5,5,9,0.0,11,15.0,6.72,3.0,441.46,22.615260930364105,17.417,0.0,18.9,362.197,1
59729,28.0,44986.31,3663.926314538335,2,6,5,3.0,7,11.0,10.77,1.0,1428.41,39.0216090691068,15.667,333.575363853489,160.778,430.165,2
58427,43.0,7296.72,840.0600000000002,8,6,29,5.0,16,14.0,17.65,13.0,2567.89,23.86816294495862,6.167,30.014600717117123,82.203,261.788,0
34611,31.0,77476.68,6235.39,4,5,10,3.0,21,9.0,11.19,2.0,801.87,29.18078887877885,31.083,112.63825635213324,165.256,595.645,1
56666,22.0,23767.59,2044.6325,8,7,7,4.0,26,18.0,9.15,7.0,140.57,38.53032991117352,19.583,46.79928931592643,14.133,383.531,1
247,55.0,20186.02,1684.168333333333,1,5,1,2.0,5,6.0,6.83,4.0,413.32,33.75820397193409,18.25,29.534583720496048,153.539,265.343,1
59968,38.0,34982.69,2851.224166666667,5,7,18,2.0,9,20.0,0.98,3.0,1496.77,31.56136344377259,30.083,44.39325121747316,135.926,449.756,1
8292,56.0,24018.71,1799.559166666667,4,4,5,3.0,23,14.0,5.07,3.0,1440.63,40.52825135574939,26.917,43.67036538533901,53.627,352.659,1
61281,55.0,27987.5,2421.2916666666665,8,4,6,2.0,24,23.0,10.98,4.0,1142.21,40.4994063900274,19.75,39.600997749244605,189.273,303.255,1
39758,23.0,19253.6,1823.4666666666665,8,6,18,9.0,47,18.0,2.42,13.0,3671.25,37.00407733344232,4.917,125.9126095331716,203.341,143.093,0
36031,25.0,40207.94,3068.661666666667,7,5,26,6.0,27,19.0,5.07,14.0,1914.22,30.620643004673823,14.0,159.6921422129592,160.917,276.257,0
14461,48.0,33683.38,2652.9483333333333,8,6,9,4.0,19,20.0,3.32,3.0,622.08,25.22253406823556,33.167,78.36689175599534,70.5,386.428,2
538,42.0,58674.66,4824.555,8,5,15,4.0,59,23.0,6.29,11.0,2425.38,36.4907283314704,13.25,116.10341691461672,182.546,463.806,0
27910,49.0,14831.815,1096.9845833333334,5,5,6,2.0,20,13.0,8.17,4.0,1490.48,33.110800937387594,28.333,22.613914641131377,135.926,330.2,1
61658,45.0,15685.095,1328.09125,3,7,7,0.0,13,15.0,3.93,5.0,350.98,31.23726209496999,33.083,0.0,71.866,350.943,1
34696,39.0,18944.84,1616.736666666667,7,6,24,8.0,54,23.0,3.5,10.0,1456.02,23.22356749869009,8.083,116.98797945029212,218.715,115.97,1
22097,43.0,7201.505,488.1254166666666,6,5,29,5.0,17,12.0,14.2,11.0,2452.08,27.4073446256166,18.25,24.900268505522515,18.791,295.122,0
25600,34.0,82277.8,6826.483333333334,8,9,32,7.0,60,16.0,17.71,7.0,2748.82,29.919506929122967,18.25,479.1653023127348,10000.0,321.322,1
9341,22.0,131235.75,11085.3125,3,4,4,4.0,3,4.0,2.09,4.0,1048.29,27.52213674287627,18.25,343.3022949455576,1162.099,336.71900000000005,2
21888,43.0,62359.82,5120.651666666667,4,5,11,1.0,14,9.0,8.94,3.0,250.56,36.32471737862733,23.75,29.765762963349623,622.851,149.448,1
31297,38.0,15229.35,1021.1125,10,10,27,5.0,27,17.0,24.28,10.0,4051.83,26.859094296187124,13.75,40.57723363949116,93.382,258.152,1
35092,53.0,21051.145,1791.262083333333,1,6,8,1.0,3,12.0,7.38,2.0,90.3,37.659382776796654,17.167,15.495500542574383,135.926,345.024,1
6921,23.0,65234.24,5433.1866666666665,3,4,1,0.0,12,14.0,8.9,1.0,39.46,29.538713637815587,29.667,0.0,194.334,598.984,0
5615,28.0,72140.07,5777.6725,6,5,3813,1.0,23,9.0,19.52,5.0,638.12,33.240019005747506,18.25,52.44882185907356,183.535,601.783,1
51583,28.0,33787.3,2956.6083333333336,7,5,34,6.0,49,13.0,0.72,11.0,2813.15,29.293592250122096,8.333,101.55315770605269,70.41,373.698,0
38118,55.0,14664.91,1054.075833333333,5,4,5,1.0,24,10.0,0.75,4.0,192.25,25.22307500524292,31.083,10.421803798369153,72.348,302.638,0
15079,36.0,17604.075,1236.00625,7,7,13,3.0,6,15.0,4.1,881.0,353.62,31.28821649307085,25.417,37.54383620289943,156.835,219.222,1
27231,29.0,28397.31,2119.4425,7,4,7,2.0,30,10.0,9.4,4.0,1398.33,40.37160674640965,27.25,27.76702419795651,157.479,316.698,1
43729,41.0,39231.42,3202.285,6,9,23,3.0,37,8.0,8.33,8.0,1720.78,27.143458274246623,14.833,49.07273644040175,10000.0,390.474,1
42492,35.0,22115.435,1732.9529166666669,2,1,8,4.0,5,7.0,12.5,2.0,326.16,22.269359248319912,32.917,60.84692725876722,107.426,275.023,2
19635,45.0,31564.72,2629.393333333333,6,6,13,4.0,10,16.0,15.99,6.0,1077.62,36.40071810206607,16.417,73.39786305467443,107.951,331.59,1
56293,42.0,19205.485,3093.745000000001,5,5,1,4.0,1,10.0,11.01,3.0,372.06,24.58572953373777,20.083,39.41708646373287,221.981,211.447,2
10843,29.0,83457.76,6936.813333333333,5,6,6,7.0,16,14.0,16.92,7.0,1266.18,30.140297214524388,6.5,386.7777430383226,135.926,483.247,1
2042,21.0,125508.36,10559.03,2,3,5,4.0,7,8.0,3.57,3.0,505.14,27.60966879039239,32.833,305.30283503273625,88.616,901.984,0
34916,38.0,119877.15,9942.7625,0,5,10,-100.0,12,6.0,9.69,4.0,152.07,35.43973097096672,16.75,239.7093039270492,413.841,620.726,2
37924,47.0,32123.85,2951.9875,1,3,9,1.0,6,4.0,3.84,3.0,106.9,34.93518382593114,29.5,15.007509256043305,10000.0,377.866,0
65876,38.0,19480.04,1365.3366666666668,3,4,23,6.0,8,14.0,10.09,9.0,2552.49,34.439475165234924,6.583,96.29274734549978,101.163,219.078,0
62023,29.0,85583.02,7366.918333333334,4,1,2,3.0,14,2521.0,9.51,2.0,44.08,24.10881033968481,18.75,184.67647842121025,103.224,688.791,2
12078,40.0,47634.45,3678.5375,10,6,20,5.0,17,24.0,3.16,13.0,1626.64,26.00545460316785,18.25,170.661809861902,302.942,184.249,0
26274,32.0,11533.485,786.1237500000002,4,3,20,7.0,23,14.0,18.29,5.0,1278.39,34.258637533271305,15.583,44.61855570450804,38.767,275.227,1
23225,19.0,28608.65,2490.054166666667,4,7,12,1.0,-1,11.0,5.68,4.0,143.04,35.80648169462318,17.167,23.008446135215287,217.491,278.505,2
66336,29.0,14656.68,1410.39,6,6,15,4.0,16,11.0,13.96,7.0,1395.09,35.725999174664835,24.917,32.357067970517704,136.737,261.945,1
68559,34.0,127253.4,10686.45,1,5,7,1.0,2,0.0,11.4,7.0,1181.44,36.10297309120965,29.333,78.54689323006002,409.172,830.926,1
4145,22.0,134150.0,10886.166666666666,4,3,10,2.0,13,-1.0,1.51,5.0,1295.2,32.102410092138854,15.75,201.7341927507147,10000.0,875.904,1
21280,40.0,9917.285,894.4404166666667,10,5,26,6.0,37,19.0,3.33,11.0,1590.4,26.13366844724849,19.333,30.47353815771684,74.24,274.731,1
42603,44.0,7893.875,900.8229166666664,8,8,17,5.0,49,19.0,18.22,6.0,1883.89,39.51466849359668,12.083,24.000246435533537,70.099,285.983,0
58056,47.0,24042.68,2223.5566666666664,5,3,20,1.0,27,11.0,10.47,2.0,1006.1,31.71968832551343,18.25,12.664581148671756,198.131,301.56,1
42527,33.0,14560.43,1250.3691666666666,6,6,20,6.0,7,13.0,16.05,8.0,2353.97,23.9174319858768,13.833,47.63164079506518,75.307,262.099,0
29850,19.0,67928.84,5832.736666666668,5,5,12,0.0,2,10.0,9.4,4.0,1373.36,28.97116409753132,30.833,0.0,49.45,773.823,2
37233,32.0,104506.98,3093.745000000001,5,1,3,4.0,8,8.0,10.61,2.0,684.55,34.80568165730214,33.167,340.1049572228566,232.045,566.542,2
19962,17.0,83218.0,6966.833333333332,8,6,18,5.0,17,26.0,12.84,6.0,2159.69,28.89464745767752,10.917,246.56364467370705,177.114,523.006,0
17303,31.0,9265.495,3093.745000000001,10,9,24,9.0,40,16.0,24.66,8.0,4301.98,30.576336844369443,11.333,55.496465526855424,82.029,227.387,0
